Movie_ID,Title,Director,Cast,Year,Genre
1917,Matir Moina,Tareque Masud,"Jayanta Chattopadhyay, Rokeya Prachi",2002,"Drama, History"
1918,Phulkumar,Ashique Mostafa,"Krishnendu Chattopadhyay, Parvin Kona, Sumita Devi",2002,Drama
