Movie_ID,Title,Director,Cast,Year,Genre
1917,Hason Raja,Chashi Nazrul Islam,"Helal Khan, Shomi Kaiser, Shimla, Mukti, Amal Bose, Bobita",2003,"Drama, History, Romance"
1918,Chandrokotha,Humayun Ahmed,"Asaduzzaman Noor, Ferdous Ahmed, Meher Afroz Shaon, Ahmed Rubel, Champa, Ejajul Islam",2003,Drama
1919,Adhiar,Saidul Anam Tutul,"Raisul Islam Asad, Mamunur Rashid, Champa, ATM Shamsuzzaman, Litu Anam",2003,Drama
