Movie_ID,Title,Director,Cast,Year,Genre
83768212,Ekattorer Khudiram,Mannan Hira,"Mamunur Rashid, Fazlur Rahman Babu, Momena Chowdhury",2014,Drama
83768213,Zero Theke Top Hero,Shaheen Sumon,"Jeff, Itisha, Sumit",2014,Action
83768214,Ekattorer Maa Jononi,Shah Alam Kiran,"Nipun Akter, Agun, Gulshan Ara",2014,"War, Drama"
83768215,Khoniker Bhalobasha,Abul Kashem Mondol,"Shireen Shila, Joy Chowdhury",2014,Romance
83768216,Desha: The Leader,Saikat Nasir,"Shipan Mitra, Mahiya Mahi, Tariq Anam Khan",2014,"Political, Thriller"
83768145,Game,Royal Anik,"Nirab Hossain, Amrita Khan",2015,Action
83768146,Chupi Chupi Prem,Mostafizur Rahman Manik,"Symon Sadik, Priyonti, Misha sawdagor, Ali Raj",2015,Comedy
83768147,Putro Ekhon Poysawala,Nargis Akter,"Bobita, Omar Ayaz Oni, Farah Ruma, Mamnun Hasan Emon, Shaina Amin",2015,Drama
83768148,Romeo vs Juliet,Abdul Aziz,"Mahiya Mahi, Ankush Hazra",2015,Romantic comedy
83768149,Zero Degree,Animesh Aich,"Mahfuz Ahmed, Joya Ahsan, Dilruba Yasmeen Ruhee",2015,Psychological thriller
83768150,Big Brother,Shafi Uddin Shafi,"Mahiya Mahi, Shipan Mitra, Ahmed Sharif, Danny Sidak, Arjumand Ara Bokul",2015,"Action, Comedy"
83768151,Bhalobasha Simaheen,Shah Alam Mukul,"Pori Moni, Anisur Rahman Milon, Zayed Khan",2015,Romantic
83768152,Kartooz,Bapparaj,"Farzana Rikta, Samraat, Nipun",2015,"Action, Crime, Thriller"
83768153,This Is Love: Eito Prem,Shohel Arman,"Shakib Khan, Afsana Ara Bindu",2015,"Romance, Drama, War"
83768154,Chuye Dile Mon,Shihab Shaheen,"Arifin Shuvoo, Zakia Bari Momo",2015,Romance
83768155,Gunda: The Terrorist,,"Bappy Chowdhury, Achol, Amrita Khan",2015,Action
83768156,Warning,Shafi Uddin,"Arifin Shuvoo, Mahiya Mahi",2015,"Action, Thriller, Comedy"
83768157,Supatar Thikana,Prasun Rahman,"Aparna, Jayanta Chattapaddhay, Mahmudul Islam",2015,Drama
83768158,Action Jasmine,Iftakar Chowdhury,"Symon Sadik, Eamin Haque Bobby",2015,"Action, Comedy"
83768159,Ghashful,Akram Khan,"Kazi Asif, Shayla Sabi",2015,Drama
83768160,Ochena Hridoy: Unknown Love,Shafiqul Islam Khan,"Mamnun Hasan Emon, Prosun Azad, Abm Sumon",2015,Romance
83768161,Dui Prithibi,F I Manik,"Shakib Khan, Apu Biswas",2015,Romance
83768162,U-Turn,Alvee Ahmed,"Shipan Mitra, Irfaan Sajjad, Shahiduzzaman Selim, Misha Sawdagor",2015,Thriller
83768163,Padma Patar Jol,Tonmoy Tansen,"Mamnun Hasan Emon, Bidya Sinha Saha Mim",2015,Romance
83768164,Agnee II,Iftakar Chowdhury,"Mahiya Mahi, Om",2015,Action
83768165,Love Marriage,Shahin Sumon,"Shakib Khan, Apu Biswas",2015,"Action, Romance"
83768166,Black Money,Shafi Uddin,"Symon Sadik, Moushumi Hamid",2015,"Action, Comedy"
83768167,Aaro Bhalobashbo Tomay,S.A Alik,"Shakib Khan, Porimoni",2015,Romance
83768168,The Story of Samara,Rikia Masudo,Shiba Ali Khan,2015,"Horror, Supernatural"
83768169,Jalal's Story,Abu Shahed,"Mosharraf Karim, Tauquir Ahmed, Moushumi Hamid",2015,Drama
83768170,Aashiqui,"Abdul Aziz, Ashok Pati","Ankush Hazra, Nusraat Faria Mazhar",2015,Romance
83768171,Gariwala,Ashraf Shishir,,2015,"Family, Drama"
83768172,Runout,Tonmoy Tansen,"Shajal Noor, Mousumi Nag, Romana Shwarna",2015,"Action, Crime"
83768173,Gangster Returns,Ashiqur Rahman,"Ziaul Faruq Apurba, Jannatul Ferdous Peya",2015,Action
83768174,Antaranga,Chashi Nazrul Islam,"Alisha Pradhan, Mamnun Hasan Emon, Amit Hasan",2015,"Action, Romance"
83768175,Blackmail,Anonno Mamun,"Anisur Rahman Milon, Eamin Haque Bobby, Moushumi Hamid",2015,"Action, Romance, Thriller"
83768145,Matir Pori,Simon Tariq,"Symon Sadik, Moumita Mau, Sadia Islam Lamia",2016,"Romance, Action"
83768146,Raja 420,Uttam Akash,"Shakib Khan, Apu Biswas, Amit Hasan",2016,Comedy
83768147,Bhalobasboi To,Belal Ahmed,"Moushumi, Niloy Alamgir",2016,Romance
83768148,Sweetheart,Wajed Ali Sumon,"Riaz, Mim Bidya Sinha Saha, Bappy Chowdhury",2016,Romance
83768149,Bullet Babu,Moin Biswas,"Rohan, Emu Sikder, Shakira",2016,Action
83768150,Bhola To Jay Na Tare,Rafique Sikder,"Nirab Hossain, Tanha Tasnia",2016,Romance
83768151,Utola Mon,Abdul Awal,"Arian Shah, Nir, Monica",2016,Romance
83768152,Mon Jaane Na Moner Adhar,Mushfiqur Rahman Gulzar,"Moushumi, Ferdous",2016,Courtroom drama
83768153,Purno Doirgho Prem Kahini 2,Shafi Uddin Shafi,"Shakib Khan, Jaya Ahsan",2016,Sports
83768154,Shankhachil,Goutam Ghose,"Prosenjit Chatterjee, Kusum Sikder",2016,Drama
83768155,Musafir,Ashiqur Rahman,"Arifin Shuvoo, Marjan Jenifa",2016,"Action, Thriller"
83768156,Ostitto,Anonno Mamun,"Arifin Shuvoo, Tisha",2016,Romance
83768157,Aral,Shahed Chowdhury,"Shahriaz, Achol, Bipasha Kabir",2016,"Action, Thriller"
83768158,Mastani,Firoz Khan Prince,"Kazi Maruf, Moushumi Hamid",2016,"Action, Thriller"
83768159,Bossgiri,Shamim Ahamed Roni,"Shakib Khan, Shabnom Bubly",2016,"Romance, Thriller"
83768160,Rokto,Wajed Ali Sumon,"Ziaul Roshan, Pori Moni",2016,Action
83768161,Shooter,Raju Chowdhury,"Shakib Khan, Shabnom Bubly",2016,"Action, Romance"
83768162,Aynabaji,Amitabh Reza Chowdhury,"Chanchal Chowdhury, Nabila, Partha Barua",2016,Thriller
83768163,Prem Ki Bujhini,"Abdul Aziz, Sudipto Sarkar","Om, Subhashree Ganguly, Jannatul Ferdoush Peya",2016,"Romance, Thriller"
83768164,Ek Rasta,Iftakar Chowdhury,"Bappy Chowdhury, Anisur Rahman Milon, Bobby",2016,"Action, Thriller"
83768165,Lal Sobujer Sur,Mushfikur Rahman Guljar,"Omar Sani, Subrata, Shera Zaman, Rafiqullah Selim, Jhuna Chowdhury",2016,Historical drama
83768145,The God of Small Things,Saud Jubaer,"Mahmud Alam, Samin Sababa,",2017,Drama
83768146,Mastan O Police,Kazi Hayat,"Kazi Maruf, Bindiya",2017,Action
83768147,Rina Brown,Shameem Akhtar,"Saberi Alam, Tarik Anam",2017,"War, Drama"
83768148,Valobasha Emoni Hoy,Tania Ahmed,"Irfan Sazzad, Mim Bidya Sinha Saha",2017,Romance
83768149,Premi O Premi,Zakir Hossain Raju,"Arifin Shuvo, Nusrat Faria Mazhar",2017,Romance
83768150,Bhuban Majhi,Fakhrul Arefeen Khan,"Parambrata Chatterjee, Aparna Ghosh, Quazi Nawshaba Ahmed, Mamunur Rashid",2017,War
83768151,Meyeti Ekhon Kothay Jabe,Nader Chowdhury,"Falguni Rahman Jolly, Fazlur Rahman Babu, Shah Riaz",2017,Drama
83768152,Nuru Miah and His Beauty Driver,Mizanur Rahman,Fazlur Rahman Babu,2017,Drama
83768153,Sultana Bibiana,Himel Ashraf,"Bappy Chowdhury, Achol, Amit Hasan, Shahiduzzaman Selim, Mamunur Rashid",2017,Romance
83768154,Swatta,Hashibur Reza Kallol,"Shakib Khan, Paoli Dam",2017,"Romance, Drama"
83768155,Tui Amar,Sajol Ahmad,"Symon Sadik, Misty Jannat",2017,"Romance, Drama"
83768156,Dhat Teri Ki,Shamim Ahmed Roni,"Arifin Shuvo, Nusrat Faria Mazhar, Ziaul Roshan, Farin Khan",2017,Comedy
83768157,Apon Manush,Shah Alam Mondol,"Bappi Chowdhury, Pori Moni",2017,Romance
83768158,Porobashinee,Swapan Ahmed,"Mamnun Hasan Emon, Sabyasachi Chakrabarty, Reeth Mazumder",2017,Sci-Fi
83768159,Nabab,Joydeep Mukherjee,"Shakib Khan, Subhashree Ganguly, Amit Hasan, Rajatava Dutta",2017,Action
83768160,Rajneeti (2017 film),Bulbul Biswas,"Shakib Khan, Apu Biswas, Anisur Rahman Milon, Amit Hasan, Ali Raj",2017,Political thriller
83768161,Boss 2: Back to Rule,Baba Yadav,"Jeet, Nusrat Faria Mazhar",2017,Action
83768162,Voyonkor Sundor,Animesh Aich,"Parambrata Chatterjee, Ashna Habib Bhabna",2017,Drama
83768163,Ohongkar,Shahadat Hossain,"Shakib Khan, Shabnam Bubly",2017,Romance
83768164,Drama,Jahangir Alam Sumon,"Popy (actress), DA Tayeb",2017,Drama
83768165,Rangbaaz,"Shamim Ahmed Roni, Abdul Mannan","Shakib Khan, Shabnom Bubly",2017,Action
83768166,Dhaka Attack,Deepankar Deepan,"Arifin Shuvo, Mahiya Mahi, Afzal Hossain, Shatabdi Wadud A B M Shumon, Nowshaba",2017,"Action, Thriller"
83768167,Dulavai Zindabad,Montazur Rahman Akbar,"Moushumi, Mim, Bappy, Dipjol",2017,"Action, Drama"
83768168,Doob: No Bed of Roses,Mostofa Sarwar Farooki,"Irrfan Khan, Nusrat Imrose Tisha",2017,Drama
83768169,Bengali Beauty,Rahsaan Noor,"Rahsaan Noor, Mumtaheena Toya",2017,"Romance, Historical Drama"
83768170,Noor Jahaan,Raj Chakraborty,"Puja Cherry, Adrit Roy",2017,Romance
83768171,Chalbaaz,Joydeep Mukherjee,"Shakib Khan, Subhashree Ganguly",2017,Thriller
83768172,Pashan,Saikat Nasir,"Mim Bidya Sinha Saha, Om Sahani",2017,Thriller
83768173,Detective,Tapan Ahmed,"Arifin Shuvo, Nusrat Faria Mazhar",2017,Animated
83768174,Inspector Notty K,Ashok Pati,"Jeet, Nusrat Faria Mazhar",2017,Comedy
83768175,Bhalo Theko,Zakir Hossain Raju,"Arifin Shuvo, Tanha Tasniya",2017,Romance
83768176,Bizli,Iftakar Chowdhury,Eamin Haque,2017,Superhero
83768177,Mrittupuri: Kill Zone,Zayed Rizwan,"Arifin Shuvo, Prosun Azad",2017,Action
83768178,Ami Neta Hobo,Uttam Akash,"Shakib Khan, Mim Bidya Sinha Saha",2017,Romance
83768145,I am Raaz,M Azad,"Raaz Ibrahim, Sabrina Mamia, Sadek Bachchu, Amir Siraji",2019,Action
83768146,Amar Prem Amar Priya,Shamimul Islam Shamim,"Kayes Arju, Pori Moni",2019,Romance
83768147,Daag Hridoye,Tarek Shikder,"Bappy Chowdhury, Bidya Sinha Saha Mim, Achol",2019,Romance
83768148,Fagun Haway,Tauquir Ahmed,"Nusrat Imrose Tisha, Siam Ahmed, Yashpal Sharma, Abul Hayat",2019,Historic
83768149,Ratrir Jatri,Habibul Islam Habib,"Moushumi, Anisur Rahman Milon",2019,Drama
83768150,Hrodoyer Rangdhanu,Rajibul Hossain,"Mina Petkovich, Muhtasin Sajal, Shams Kader",2019,Drama
83768151,Prem Amar 2,Bidula Bhattacharya,"Puja Cherry, Adrit Roy, Sourav Das, Champa, Nader Chowdhury",2019,Romance
83768152,Boyfriend,Uttam Akash,"Taskeen Rahman, Semanti Shoumi, Amit Hasan",2019,"Action, Romance"
83768153,Jodi Ekdin,Mohammad Mostafa Kamal Raz,"Tahsan, Srabanti, Taskeen Rahman, Afrin Shikha Raisa",2019,Romance
83768154,Bou Bazar,Mukul Netrabadi,"Shahriaz, Raaha Tanha Khan, Rehana Jolly",2019,"Romance, Comedy"
83768155,Karon Tomay Bhalobashi,Golam Mostafa Shimul,"Sabbir Ahmed, Bithi Rani Sarker, Najifa Chowdhury",2019,Romance
83768156,Live From Dhaka,Abdullah Mohammad Saad,"Mostafa Monowar, Tasnuva Tamanna",2019,Drama
83768157,Protishoder Agun,Mohammad Aslam,"Zayed Khan, Mou Khan, Shahriaz, Naaz, Danny Sidak",2019,"Action, Romance"
83768158,Alpha,Nasiruddin Yousuff,"ATM Shamsuzzaman, Alamgir Kabir, Doel",2019,Drama
83768159,Abar Boshonto,Ananya Mamun,"Tariq Anam Khan, Orchita Sporshia",2019,Drama
83768160,Aloy Vubon Bora,Amirul Islam,"Saif Khan, Mishti Maria, Aruna Biswas, Shahidul Alam Sachchu",2019,"Romance, Drama"
83768161,The Director,"Kamruzzaman KamuMosharraf Karim, Popy, Marzuk Russell",Drama,2019,Drama
83768162,Nolok,Sakib Sonet and his team,"Shakib Khan, Bobby, Tariq Anam Khan, Rajatava Dutta, Shahidul Alam Sachchu, Supriyo Dutta",2019,Romance
83768163,Password,Malek Afsary,"Shakib Khan, Shabnom Bubly, Emon, Misha Sawdagor",2019,"Crime, Action"
83768164,Bhalobashar Uttap,Shahidul Alam Sachchu,"Emon, Mishti Maria, Aruna Biswas, Abdullah Rana",2019,"Romance, Drama"
83768165,Anuprobesh,Taposh Kumar Datta,"Anwar Sayem, Danjida Islam, Pijush Bandyopadhyay",2019,Sci-Fi
83768166,Kalo Megher Vela,Mrittika Gun,"Arun, Runa Khan, Sumon Biswas",2019,Drama
83768167,Goendagiri,Nasim Sahnic,"Kalyan Corraya, Tania Bristy, Shampa Hasnain",2019,Detective
83768168,Akash Mohal,Delwar Jahan Jhantu,"Emon, Airin, Danny Sidak",2019,Fantasy
83768169,Bhalobashar Rajkonna,Raju Alim,"Moushumi Hamid, Shipan Mitra, Abid Rehan",2019,Romance
83768170,Bhalobashar Jala,Boshir Ahmed,"Shakil Khan, Arpa, Shabnam Parveen, Afzal Sharif",2019,Romance
83768171,Moner Moto Manush Pailam Naa,Zakir Hossain Raju,"Shakib Khan, Shabnom Bubly, Misha Sawdagar",2019,"Action, Romance"
83768172,Obotar,Mahmud Hasan Shikder,"Mahiya Mahi, JH Rusho, Amin Khan, Misha Sawdagor",2019,Action
83768173,Mayaboti,Arun Chowdhury,"Nusrat Imrose Tisha, Yash Rohan, Fazlur Rahman Babu",2019,Drama
83768174,Paglami,Komol Sarker,"Bappy Chowdhury, Shrabani Roy",2019,Romance
83768175,Shapludu,Golam Sohrab Dodul,"Arifin Shuvo, Mim, Zahid Hasan, Tariq Anam Khan, Shatabdi Wadud",2019,Thriller
83768176,Dongiri,Shah Alam Mondol,"Bappy Chowdhury, Amiya Amei, Anisur Rahman Milon, Misha Sawdagar",2019,"Action, Romance"
83768177,Padmar Prem,Harunuzzaman,"Airin Sultana, Sumit Sengupta, Sadek Bacchu, Jayanta Chattopadhyay",2019,Drama
83768178,Begum Jaan,Mohammad Aslam,"Emon, Shirin Shila, Aurin",2019,"Crime, Action"
83768179,"Sincerely, Your Dhaka","Abdullah Al Nur, Golam Kibria Farooki, Tanim Noor, Krishnendu Chattopadhyay, Mahmdul Islam, Robiul Alam, Mir Mukarram Hossain, Nuhash Humayun, Rahat Rahman, Syed Ahmed Shawki, Syed Saleh Ahmed Subhan and Tanvir Ahsan","Nusrat Imrose Tisha, Shatabdi Wadud, Intekhab Dinar, Iresh Zaker, Orchita Sporshia, Manoj Kumar Pramanik, Mostafa Monowar, Allen Shuvro, Shahtaj Monira Hashem, Rawnak Hasan",2019,Drama
83768180,No Dorai,Taneem Rahman Angshu,"Sariful Raaz, Sunerah Binte Kamal, Sayed Babu",2019,"Sports, Drama"
83768181,Indubala,Joy Sarkar,"Anisur Rahman Milon, Payel, Fazlur Rahman Babu",2019,Drama
83768182,Prem Chor,Uttam Akash,"Shanto Khan, Neha Amandeep",2019,Romance
83768183,Garments Sromik Zindabad,Mustafizur Rahman Babu,"Kazi Maruf, Aurin, Rubel, Amit Hasan",2019,Action
83768184,Farayezi Andolan 1842,Dayel Rahman,"Amin Khan, Nawsheen",2019,"History, Drama"
83768185,Gohiner Gaan,Sadat Hossain,"Asif Akbar, Toma Mirza, Tanzika Amin, Syed Hasan Imam",2019,Musical
